bundle	all_requests	all_uniq_ifa	segment_requests	segment_uniq_ifa	segment_ifa_share	requests_share	unique_traffic	format_ratio_f10	format_ratio_f41	mean_wincost_f10	bid_floor_f10	mean_wincost_f41	bid_floor_f41	ad_frequency_f10	ad_frequency_f41	views_app	views_ifa	ctr	categories_iab	categories_google	categories_annie	avg_rate_appstore
863925771	3	1	0	0	0.0	0.0	2	1	0	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB9-30"",""IAB9-5""]"	null	"[""unknown""]"	3.6
923297007	5	3	0	0	0.0	0.0	1	0.79	0.21	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB5"",""IAB9-30""]"	"[{""id"":""108"",""value"":""0.3""},{""id"":""692"",""value"":""0.3""},{""id"":""1174"",""value"":""0.2""},{""id"":""1265"",""value"":""0.2""}]"	"[""unknown""]"	4.1
1233699435	13	5	3	1	0.2	0.230769	3	0	1	0.005	0.44	0.15	13.5	91854	79808	0	0	0	"[""IAB9-30""]"	"[{""id"":""441"",""name"":"""",""value"":""0.4""},{""id"":""211"",""name"":"""",""value"":""0.4""},{""id"":""529"",""name"":"""",""value"":""0.2""}]"	"[""Arcade (Games)""]"	4.9
422570338	2	2	0	0	0.0	0.0	2	0.4	0.6	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB1-6""]"	"[{""id"":""215"",""name"":"""",""value"":""0.3""},{""id"":""220"",""name"":"""",""value"":""0.3""},{""id"":""1462"",""name"":"""",""value"":""0.3""},{""id"":""211"",""name"":"""",""value"":""0.1""}]"	"[""unknown""]"	1.5
1139338408	2	2	1	2	1.0	0.5	1	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30"",""IAB9-5"",""IAB9-7""]"	[]	"[""Card (Games)""]"	4.1
1236000391	2	1	0	0	0.0	0.0	1	0.79	0.21	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB18""]"	"[{""id"":""578"",""value"":""0.6""},{""id"":""1071"",""value"":""0.4""}]"	"[""Lifestyle""]"	2.7
1148053146	9	1	0	0	0.0	0.0	4	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30""]"	null	"[""unknown""]"	4.5
880621134	4	1	0	0	0.0	0.0	1	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30""]"	null	"[""unknown""]"	3.7
1028907175	4	2	1	1	0.5	0.25	3	1	0	0.005	0.42	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30""]"	[]	"[""unknown""]"	3.1
639378154	2	1	1	1	1.0	0.5	1	1	0	0.005	0.42	0.15	13.5	91854	88126	0	0	0	"[""IAB5"",""IAB9-30""]"	"[{""id"":""539"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""1174"",""value"":""0.3""},{""id"":""211"",""value"":""0.2""}]"	"[""Trivia (Games)"",""Word (Games)""]"	4.7
902914744	3	1	0	0	0.0	0.0	4	0.79	0.21	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB19"",""IAB9-23""]"	[]	"[""unknown""]"	2.9
1225908915	37	5	0	0	0.0	0.0	9	1	0	0.005	0.44	0.15	13.5	132227	88126	0	0	0	"[""IAB1"",""IAB9-30"",""IAB9-5""]"	"[{""id"":""937"",""value"":""0.5""},{""id"":""105"",""value"":""0.5""}]"	"[""Board (Games)""]"	2.8
1198907445	1	1	0	0	0.0	0.0	1	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30""]"	null	"[""unknown""]"	4.3
557130558	3	2	0	0	0.0	0.0	1	0.79	0.21	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB14"",""IAB5""]"	"[{""id"":""529"",""value"":""0.2""},{""id"":""1266"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""1265"",""value"":""0.2""},{""id"":""692"",""value"":""0.2""}]"	"[""Education""]"	4.7
1018176567	30	4	3	2	0.5	0.1	3	0.99	0.01	0.005	0.42	0.15	13.5	91854	88126	3	1	0	"[""IAB9-30"",""IAB9-5""]"	"[{""id"":""937"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""105"",""value"":""0.3""},{""id"":""926"",""value"":""0.2""}]"	"[""Adventure (Games)"",""Puzzle (Games)""]"	4.6
984471116	2	1	1	1	1.0	0.5	1	0.91	0.09	0.005	0.42	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""666"",""value"":""0.5""},{""id"":""708"",""value"":""0.5""}]"	"[""unknown""]"	2.6
1008775654	15	3	0	0	0.0	0.0	7	1	0	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB5""]"	"[{""id"":""694"",""value"":""0.3""},{""id"":""24"",""value"":""0.3""},{""id"":""432"",""value"":""0.2""},{""id"":""211"",""value"":""0.2""}]"	"[""Education""]"	3.4
972946995	2	1	0	0	0.0	0.0	1	0.6	0.4	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""926"",""value"":""0.5""},{""id"":""1462"",""value"":""0.5""}]"	"[""unknown""]"	4.8
1125685539	41	3	0	0	0.0	0.0	13	0.98	0.02	0.005	0.44	0.15	13.5	68595	88126	0	0	0	"[""IAB1"",""IAB9-30"",""IAB9-5""]"	"[{""id"":""211"",""value"":""0.3""},{""id"":""691"",""value"":""0.3""},{""id"":""952"",""value"":""0.2""},{""id"":""290"",""value"":""0.2""}]"	"[""unknown""]"	4.7
415940972	8	2	0	0	0.0	0.0	2	1	0	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1-6"",""IAB19""]"	"[{""id"":""1024"",""value"":""0.7""},{""id"":""216"",""value"":""0.3""}]"	"[""Utilities""]"	2.6
551624523	1	1	0	0	0.0	0.0	1	1	0	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB9-30"",""IAB9-5""]"	"[{""id"":""105"",""value"":""0.4""},{""id"":""926"",""value"":""0.4""},{""id"":""447"",""value"":""0.2""}]"	"[""unknown""]"	4.3
1044660132	9	2	0	0	0.0	0.0	11	0.61	0.39	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30""]"	[]	"[""unknown""]"	4.8
1260191216	5	1	0	0	0.0	0.0	6	0.65	0.35	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB5"",""IAB9-30""]"	"[{""id"":""105"",""value"":""0.6""},{""id"":""926"",""value"":""0.4""}]"	"[""unknown""]"	4.4
591650919	7	2	2	1	0.5	0.285714	3	0.89	0.11	0.005	0.42	0.15	5.01	91854	88126	0	0	0	"[""IAB1"",""IAB9-30"",""IAB9-5""]"	null	"[""Board (Games)""]"	4.1
582572592	9	2	1	1	0.5	0.111111	4	0.91	0.09	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB18""]"	"[{""id"":""211"",""value"":""0.6""},{""id"":""422"",""value"":""0.4""}]"	"[""unknown""]"	4.2
962241687	1	1	0	0	0.0	0.0	1	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""644"",""value"":""0.4""},{""id"":""606"",""value"":""0.3""},{""id"":""211"",""value"":""0.3""}]"	"[""Strategy (Games)""]"	4.3
1249218719	6	3	3	3	1.0	0.5	2	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""1495"",""value"":""0.4""},{""id"":""927"",""value"":""0.3""},{""id"":""105"",""value"":""0.3""}]"	"[""Racing (Games)""]"	2.7
882660812	4	2	0	0	0.0	0.0	2	0.82	0.18	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB9-30""]"	"[{""id"":""928"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""105"",""value"":""0.3""},{""id"":""926"",""value"":""0.2""}]"	"[""Action (Games)"",""Arcade (Games)""]"	2.6
1023649207	1	1	1	1	1.0	1.0	1	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30""]"	null	"[""unknown""]"	3.9
1043926269	3	3	0	0	0.0	0.0	1	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	null	"[{""id"":""246"",""value"":""1""}]"	"[""Medical""]"	4.8
575849081	8	3	4	1	0.333333	0.5	3	0	1	0.005	0.44	0.15	13.5	91854	49390	0	0	0	"[""IAB17"",""IAB9-30""]"	"[{""id"":""927"",""value"":""0.4""},{""id"":""1462"",""value"":""0.4""},{""id"":""105"",""value"":""0.3""}]"	"[""Racing (Games)"",""Games"",""Simulation (Games)""]"	3.6
1066924497	11	3	5	1	0.333333	0.454545	3	1	0	0.005	0.42	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB19""]"	null	"[""unknown""]"	3.9
885063705	5	2	0	0	0.0	0.0	3	1	0	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB17"",""IAB9-30""]"	"[{""id"":""105"",""value"":""0.4""},{""id"":""447"",""value"":""0.2""},{""id"":""927"",""value"":""0.2""},{""id"":""926"",""value"":""0.2""}]"	"[""Music (Games)""]"	3.7
338223077	7	2	0	0	0.0	0.0	6	1	0	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""927"",""value"":""0.2""},{""id"":""1596"",""value"":""0.2""},{""id"":""926"",""value"":""0.2""},{""id"":""105"",""value"":""0.2""},{""id"":""928"",""value"":""0.2""}]"	"[""Sports (Games)"",""Racing (Games)"",""Games""]"	3.7
946028991	4	2	2	1	0.5	0.5	2	0.81	0.19	0.005	0.42	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""931"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""105"",""value"":""0.3""},{""id"":""1495"",""value"":""0.2""}]"	"[""unknown""]"	3.4
427813048	2	1	0	0	0.0	0.0	1	1	0	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30"",""IAB9-5""]"	"[{""id"":""921"",""name"":"""",""value"":""0.4""},{""id"":""105"",""name"":"""",""value"":""0.4""},{""id"":""920"",""name"":"""",""value"":""0.2""}]"	"[""Dice (Games)""]"	1.4
1251243090	6	2	0	0	0.0	0.0	2	0.6	0.4	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30"",""IAB9-5""]"	"[{""id"":""105"",""value"":""0.4""},{""id"":""211"",""value"":""0.3""},{""id"":""937"",""value"":""0.3""}]"	"[""Adventure (Games)"",""Puzzle (Games)""]"	4.5
926090192	2	2	1	1	0.5	0.5	1	1	0	0.005	0.42	0.15	13.5	91854	88126	0	0	0	"[""IAB19"",""IAB9-23""]"	"[{""id"":""577"",""value"":""0.3""},{""id"":""224"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""}]"	"[""Photo and Video""]"	3.9
1253593771	8	2	0	0	0.0	0.0	3	1	0	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30"",""IAB9-5""]"	"[{""id"":""930"",""value"":""0.3""},{""id"":""211"",""value"":""0.3""},{""id"":""381"",""value"":""0.2""},{""id"":""105"",""value"":""0.2""}]"	"[""unknown""]"	4.6
1161423270	4	4	1	2	0.5	0.25	1	0.82	0.18	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""41"",""value"":""0.4""},{""id"":""105"",""value"":""0.3""},{""id"":""211"",""value"":""0.3""}]"	"[""Adventure (Games)"",""Simulation (Games)""]"	3.2
1040777307	10	1	11	1	1.0	1.1	8	1	0	0.005	0.42	0.15	13.5	91854	88126	0	0	0	"[""IAB9-30"",""IAB9-5""]"	"[{""id"":""105"",""value"":""0.4""},{""id"":""937"",""value"":""0.3""},{""id"":""926"",""value"":""0.2""}]"	"[""unknown""]"	4.3
998061377	4	1	0	0	0.0	0.0	3	0.75	0.25	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30""]"	null	"[""unknown""]"	3.7
976714379	3	3	0	0	0.0	0.0	1	1	0	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB19"",""IAB20""]"	"[{""id"":""1109"",""value"":""0.4""},{""id"":""211"",""value"":""0.3""},{""id"":""590"",""value"":""0.2""}]"	"[""unknown""]"	2.2
1049688084	11	3	0	0	0.0	0.0	2	0	1	0.005	0.44	0.15	13.5	91854	6541	0	0	0	"[""IAB1"",""IAB9-30"",""IAB9-5""]"	null	"[""Board (Games)""]"	4.9
555050672	21	3	0	0	0.0	0.0	9	0.91	0.09	0.005	0.44	0.15	13.5	68931	88126	0	0	0	"[""IAB1"",""IAB9-30"",""IAB9-5""]"	"[{""id"":""937"",""value"":""0.4""},{""id"":""1462"",""value"":""0.4""},{""id"":""105"",""value"":""0.3""}]"	"[""Board (Games)""]"	4.8
1159249525	2	1	0	0	0.0	0.0	2	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30""]"	null	"[""unknown""]"	4.6
1166916655	8	5	1	7	1.4	0.125	1	0	1	0.005	0.44	0.15	13.5	91854	45785	0	0	0	"[""IAB9-30""]"	"[{""id"":""1057"",""value"":""0.3""},{""id"":""148"",""value"":""0.3""},{""id"":""47"",""value"":""0.3""}]"	"[""Simulation (Games)""]"	3.3
481288153	4	3	0	0	0.0	0.0	2	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB9-30""]"	"[{""id"":""926"",""name"":"""",""value"":""0.4""},{""id"":""1462"",""name"":"""",""value"":""0.4""},{""id"":""105"",""name"":"""",""value"":""0.1""},{""id"":""1343"",""name"":"""",""value"":""0.1""}]"	"[""unknown""]"	4.2
1113995106	22	6	0	0	0.0	0.0	3	0	1	0.005	0.44	0.15	13.5	91854	54614	0	0	0	"[""IAB1"",""IAB9-30"",""IAB9-5""]"	"[{""id"":""105"",""value"":""0.4""},{""id"":""926"",""value"":""0.4""},{""id"":""447"",""value"":""0.2""}]"	"[""Puzzle (Games)""]"	4.8
1103660795	3	2	0	0	0.0	0.0	4	1	0	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30""]"	null	"[""unknown""]"	4.8
317204423	11	1	0	0	0.0	0.0	4	0.79	0.21	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30"",""IAB9-7""]"	null	"[""Card (Games)""]"	2.6
1072624754	7	1	0	0	0.0	0.0	5	0.87	0.13	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""930"",""value"":""0.4""},{""id"":""268"",""value"":""0.3""},{""id"":""211"",""value"":""0.3""}]"	"[""unknown""]"	4.7
949788618	1	1	0	0	0.0	0.0	1	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30"",""IAB9-5""]"	null	"[""unknown""]"	4.5
1124042258	15	4	0	0	0.0	0.0	3	0	1	0.005	0.44	0.15	13.5	91854	182549	0	0	0	"[""IAB17"",""IAB9-30""]"	"[{""id"":""105"",""value"":""0.6""},{""id"":""447"",""value"":""0.4""}]"	"[""Sports (Games)""]"	3.9
902697584	1	1	0	0	0.0	0.0	4	1	0	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB9-30""]"	"[{""id"":""105"",""value"":""0.6""},{""id"":""211"",""value"":""0.4""}]"	"[""unknown""]"	3.5
968944539	14	13	0	0	0.0	0.0	1	0.83	0.17	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB14""]"	"[{""id"":""529"",""value"":""0.3""},{""id"":""978"",""value"":""0.2""},{""id"":""847"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""}]"	"[""Social Networking""]"	2.3
1092200676	4	3	0	0	0.0	0.0	1	0.33	0.67	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB1-6""]"	"[{""id"":""1030"",""value"":""0.7""},{""id"":""1408"",""value"":""0.3""}]"	"[""Entertainment""]"	4.9
950654598	13	6	0	0	0.0	0.0	2	1	0	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB9-25"",""IAB9-30""]"	"[{""id"":""211"",""value"":""0.4""},{""id"":""381"",""value"":""0.3""},{""id"":""41"",""value"":""0.3""}]"	"[""unknown""]"	4.8
1032844203	5	2	0	0	0.0	0.0	2	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB9-30""]"	"[{""id"":""930"",""value"":""0.4""},{""id"":""926"",""value"":""0.3""},{""id"":""182"",""value"":""0.3""}]"	"[""unknown""]"	4.1
1012357767	4	3	0	0	0.0	0.0	1	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB9-30""]"	"[{""id"":""319"",""value"":""0.3""},{""id"":""692"",""value"":""0.3""},{""id"":""108"",""value"":""0.3""},{""id"":""700"",""value"":""0.2""}]"	"[""Education (Games)""]"	4.1
1112629072	2	2	0	0	0.0	0.0	1	0.86	0.14	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB19"",""IAB2""]"	null	"[""unknown""]"	2.9
987352689	5	3	1	2	0.666667	0.2	2	0.83	0.17	0.005	0.42	0.15	13.5	91854	88126	0	0	0	"[""IAB1-6"",""IAB9-30""]"	"[{""id"":""1025"",""value"":""0.4""},{""id"":""182"",""value"":""0.3""},{""id"":""211"",""value"":""0.3""}]"	"[""Music (Games)""]"	3.1
1286254804	59	1	0	0	0.0	0.0	54	0.14	0.86	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB5"",""IAB9-30"",""IAB9-5""]"	"[{""id"":""937"",""name"":"""",""value"":""0.3""},{""id"":""1494"",""name"":"""",""value"":""0.3""},{""id"":""105"",""name"":"""",""value"":""0.2""},{""id"":""381"",""name"":"""",""value"":""0.1""}]"	"[""Word (Games)"",""Puzzle (Games)""]"	4.5
300773390	3	2	0	0	0.0	0.0	2	0.8	0.2	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB19"",""IAB9-23""]"	[]	"[""unknown""]"	2.6
873538439	2	2	0	0	0.0	0.0	1	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""927"",""value"":""0.5""},{""id"":""1462"",""value"":""0.5""}]"	"[""Sports (Games)"",""Racing (Games)""]"	4.9
325825863	5	3	0	0	0.0	0.0	2	1	0	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB9-30"",""IAB9-5""]"	"[{""id"":""937"",""name"":"""",""value"":""0.3""},{""id"":""926"",""name"":"""",""value"":""0.3""},{""id"":""1462"",""name"":"""",""value"":""0.3""},{""id"":""105"",""name"":"""",""value"":""0.2""}]"	"[""Puzzle (Games)""]"	3.7
711398249	4	3	1	1	0.333333	0.25	1	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""1311"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""105"",""value"":""0.3""},{""id"":""926"",""value"":""0.2""}]"	"[""unknown""]"	4.6
1090356093	1	1	0	0	0.0	0.0	1	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30""]"	[]	"[""unknown""]"	4.1
1126201328	1	1	0	0	0.0	0.0	1	1	0	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1""]"	null	"[""unknown""]"	4.6
710076092	8	3	0	0	0.0	0.0	3	0.38	0.63	0.005	0.44	0.15	13.5	91854	139118	0	0	0	"[""IAB1"",""IAB9-23""]"	"[{""id"":""577"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""211"",""value"":""0.2""},{""id"":""978"",""value"":""0.2""},{""id"":""486"",""value"":""0.1""}]"	"[""Photo and Video""]"	4.3
1095113647	4	2	0	0	0.0	0.0	2	0.87	0.13	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30"",""IAB9-5""]"	"[{""id"":""182"",""value"":""0.5""},{""id"":""1260"",""value"":""0.5""}]"	"[""unknown""]"	3.6
1292250580	6	2	0	0	0.0	0.0	2	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB9-30"",""IAB9-5""]"	[]	"[""unknown""]"	4.5
1076101359	6	2	12	1	0.5	2.0	3	0.77	0.23	0.005	0.42	0.15	5.0	91854	88126	0	0	0	"[""IAB8""]"	"[{""id"":""1222"",""value"":""0.4""},{""id"":""317"",""value"":""0.4""},{""id"":""211"",""value"":""0.3""}]"	"[""unknown""]"	4.3
1061528816	3	2	0	0	0.0	0.0	2	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB8"",""IAB9-30""]"	"[{""id"":""1552"",""value"":""0.7""},{""id"":""276"",""value"":""0.3""}]"	"[""Family (Games)""]"	4.6
592938242	206	11	0	0	0.0	0.0	10	0.94	0.06	0.005	0.44	0.15	13.5	128260	184728	0	0	0	"[""IAB1"",""IAB9-30"",""IAB9-5""]"	"[{""id"":""926"",""value"":""0.2""},{""id"":""937"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""105"",""value"":""0.2""}]"	"[""Trivia (Games)"",""Board (Games)""]"	3.8
925757942	15	4	0	0	0.0	0.0	4	0.72	0.28	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB5"",""IAB9-30"",""IAB9-5""]"	"[{""id"":""921"",""value"":""0.6""},{""id"":""105"",""value"":""0.4""}]"	"[""Board (Games)""]"	3.2
833517462	3	2	0	0	0.0	0.0	1	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB9-30""]"	"[{""id"":""929"",""value"":""0.5""},{""id"":""1462"",""value"":""0.5""}]"	"[""Arcade (Games)"",""Music (Games)"",""Overall"",""Games""]"	4.5
1125391429	5	1	7	2	2.0	1.4	5	0.58	0.42	0.005	0.42	0.15	5.01	91854	88126	7	2	0.14	"[""IAB18"",""IAB5""]"	"[{""id"":""578"",""value"":""0.7""},{""id"":""1109"",""value"":""0.3""}]"	"[""Lifestyle""]"	4.6
836032344	2	1	0	0	0.0	0.0	2	1	0	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""105"",""value"":""0.3""},{""id"":""926"",""value"":""0.2""},{""id"":""318"",""value"":""0.2""},{""id"":""447"",""value"":""0.2""}]"	"[""Action (Games)"",""Arcade (Games)""]"	4.7
1192679571	4	2	0	0	0.0	0.0	2	0.33	0.67	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB14"",""IAB9-23""]"	"[{""id"":""211"",""value"":""0.5""},{""id"":""577"",""value"":""0.5""}]"	"[""Photo and Video""]"	3.8
604683854	38	5	0	0	0.0	0.0	7	0.95	0.05	0.005	0.44	0.15	13.5	130025	88126	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""933"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""105"",""value"":""0.3""},{""id"":""926"",""value"":""0.2""}]"	"[""unknown""]"	4.3
1102702489	8	2	0	0	0.0	0.0	6	0.9	0.1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB19""]"	"[{""id"":""1089"",""value"":""0.2""},{""id"":""182"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""1091"",""value"":""0.2""},{""id"":""211"",""value"":""0.2""}]"	"[""Catalogs""]"	4.4
1155912342	6	2	0	0	0.0	0.0	3	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB20""]"	"[{""id"":""794"",""value"":""0.4""},{""id"":""268"",""value"":""0.3""},{""id"":""695"",""value"":""0.3""}]"	"[""Navigation""]"	4.3
533969469	2	2	0	0	0.0	0.0	1	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30""]"	[]	"[""Action (Games)"",""Arcade (Games)"",""Games""]"	4.1
1231324475	2	1	0	0	0.0	0.0	2	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB20"",""IAB5""]"	"[{""id"":""1266"",""value"":""0.7""},{""id"":""108"",""value"":""0.3""}]"	"[""unknown""]"	4.6
838315283	5	2	0	0	0.0	0.0	4	0.84	0.16	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB9-30"",""IAB9-5""]"	"[{""id"":""119"",""value"":""0.4""},{""id"":""55"",""value"":""0.4""},{""id"":""211"",""value"":""0.3""}]"	"[""unknown""]"	4.5
1167866729	4	4	1	2	0.5	0.25	1	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB9-30""]"	null	"[""unknown""]"	3.3
942901798	9	7	0	0	0.0	0.0	1	1	0	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB13"",""IAB19""]"	"[{""id"":""814"",""value"":""0.7""},{""id"":""691"",""value"":""0.3""}]"	"[""unknown""]"	4.7
889937662	11	2	7	1	0.5	0.636364	6	0.93	0.07	0.005	0.42	0.15	13.5	91854	88126	5	1	0	"[""IAB9-30""]"	"[{""id"":""927"",""value"":""0.6""},{""id"":""105"",""value"":""0.4""}]"	"[""unknown""]"	4.6
1124365642	11	2	4	1	0.5	0.363636	3	0.98	0.02	0.005	0.42	0.15	13.5	91854	88126	0	0	0	"[""IAB9-30"",""IAB9-5""]"	"[{""id"":""937"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""105"",""value"":""0.3""},{""id"":""926"",""value"":""0.2""}]"	"[""Adventure (Games)"",""Puzzle (Games)"",""Games""]"	4.8
965589792	1	1	0	0	0.0	0.0	4	1	0	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB9-30""]"	null	"[""unknown""]"	3.7
1250842763	13	5	2	2	0.4	0.153846	2	0	1	0.005	0.44	0.15	5.03	91854	88126	0	0	0	"[""IAB9-30""]"	[]	"[""Strategy (Games)""]"	4.8
1276468956	10	2	2	1	0.5	0.2	2	0.93	0.07	0.005	0.42	0.15	13.5	91854	88126	2	1	0	"[""IAB9-30"",""IAB9-5""]"	"[{""id"":""105"",""name"":"""",""value"":""0.5""},{""id"":""926"",""name"":"""",""value"":""0.5""}]"	"[""unknown""]"	4.2
1299065341	10	1	0	0	0.0	0.0	3	0.91	0.09	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30"",""IAB9-5""]"	[]	"[""Adventure (Games)"",""Puzzle (Games)""]"	4.4
966842887	2	1	0	0	0.0	0.0	1	0.5	0.5	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-23""]"	null	"[""Photo and Video""]"	4.7
1055317819	26	3	2	4	1.333333	0.076923	8	1	0	0.005	0.42	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-25"",""IAB9-30""]"	"[{""id"":""930"",""value"":""0.3""},{""id"":""105"",""value"":""0.3""},{""id"":""926"",""value"":""0.2""},{""id"":""447"",""value"":""0.2""}]"	"[""Action (Games)"",""Role Playing (Games)""]"	4.2
980226893	2	2	0	0	0.0	0.0	1	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB9-30"",""IAB9-5""]"	"[{""id"":""211"",""value"":""1""}]"	"[""unknown""]"	4.1
